machine_id,site_session_id,domain_id.x,ref_domain_name,pages_viewed,duration,event_date.x,event_time.x,tran_flg,domain_name.x,prod_category_id,prod_name,domain_id.y,prod_qty,prod_totprice,basket_tot,event_date.y,event_time.y,domain_name.y
101399271,51765515607,4.04667E+18,NA,25,14,20141215,2:28:08,1,amazon.com,23,Avatar: The Last Airbender - The Complete Book Two Collection  Amazon.com LLC,4.05E+18,1,14.99,42.67,20141215,2:41:05,amazon.com
101556172,59871335686,1.57685E+19,google.com,27,19,20140925,14:37:17,1,1800contacts.com,16,2 Boxes of Acuvue Oasys with Hydraclear Plus 6 Pack,1.58E+19,1,68,68,20140925,14:56:29,1800contacts.com
101568678,39721506151,1.82205E+19,aol.com,10,9,20141231,0:49:28,1,macys.com,3,Fossil Emory Leather Multifunction_ 578632,1.82E+19,1,55,70.71,20141231,0:58:56,macys.com
101568678,39726224743,4.04667E+18,amazon.com,21,44,20141231,0:01:21,1,amazon.com,54,Marabou Pens (1dz)  zamboo,4.05E+18,1,6.03,52.24,20141231,0:19:58,amazon.com
101568678,39726224743,4.04667E+18,amazon.com,21,44,20141231,0:01:21,1,amazon.com,21,VALERYVintage String Classic Leather Notebook Diary Journal Note Book (Red)  VALERY LIFE,4.05E+18,1,12.99,52.24,20141231,0:19:58,amazon.com
101568678,39726224743,4.04667E+18,amazon.com,21,44,20141231,0:01:21,1,amazon.com,40,Sakura 37904 6-Piece Gelly Roll Assorted Colors Stardust Meteor Pen Set  Amazon.com LLC,4.05E+18,1,8.95,52.24,20141231,0:19:58,amazon.com
101568678,39726224743,4.04667E+18,amazon.com,21,44,20141231,0:01:21,1,amazon.com,40,"Hummingbird Journal (Diary, Notebook)  Amazon.com LLC",4.05E+18,1,9.89,52.24,20141231,0:19:58,amazon.com
101568678,39726224743,4.04667E+18,amazon.com,21,44,20141231,0:01:21,1,amazon.com,21,Doodle Diary for Girls: Draw and Write Journal  Amazon.com LLC,4.05E+18,1,11.22,52.24,20141231,0:19:58,amazon.com
101568678,46248891750,4.04667E+18,aol.com,13,12,20141230,1:09:19,1,amazon.com,23,Just Bulldogs 2015 Daily Boxed Calendar  PosterRevolution,4.05E+18,1,14.13,75.33,20141230,1:20:42,amazon.com
101568678,46248891750,4.04667E+18,aol.com,13,12,20141230,1:09:19,1,amazon.com,40,"Poise Moderate Absorbency Incontinence Pads, Regular Length, 66 Count  Amazon.com LLC",4.05E+18,5,59.95,75.33,20141230,1:20:42,amazon.com
101568678,48288896347,4.04667E+18,aol.com,17,29,20141219,0:21:12,1,amazon.com,16,"[3 PACK] Antacid Tablets Regular Strength/Calcium Supplement 500 mg Peppermint, 150 Chewable Tablets (PACK OF 3) Major Pharmaceutical  The Family & Pet Apothecary",4.05E+18,5,71.45,214.97,20141219,0:48:52,amazon.com
101568678,48288896347,4.04667E+18,aol.com,17,29,20141219,0:21:12,1,amazon.com,16,"Flintstones Children's Complete Multivitamin Chewable Tablets, 60-Count Bottles (Pack of 3)  Amazon.com LLC",4.05E+18,8,143.52,214.97,20141219,0:48:52,amazon.com
101568678,49042298213,7.72579E+18,aol.com,23,19,20141229,1:10:25,1,qvc.com,2,Clarks Unstructured Leather Slip-on Shoes - Un.Loop Clarks Unstructured Leather Slip-on Shoes - Un.Loop 6 Easy Payments of $26.08  Edit 7-1/2 Wide / Black Patent,7.73E+18,1,134,156.48,20141229,1:28:30,qvc.com
101568678,53003556171,7.72579E+18,aol.com,20,20,20141203,0:21:07,1,qvc.com,3,MUK LUKS 3-in-1 Weather Resistant Snowflake Knit Gloves MUK LUKS 3-in-1 Weather Resistant Snowflake Knit Gloves One Size / Ebony,7.73E+18,1,16.81,76.78,20141203,0:40:35,qvc.com
101568678,53003556171,7.72579E+18,aol.com,20,20,20141203,0:21:07,1,qvc.com,55,Kringle Express 60-Piece E-Z Drawstring Holiday Gift Bag & Bow Set,7.73E+18,1,19.94,76.78,20141203,0:40:35,qvc.com
101568678,53003556171,7.72579E+18,aol.com,20,20,20141203,0:21:07,1,qvc.com,3,MUK LUKS Sprinkled 3-in-1 Gloves,7.73E+18,1,20,76.78,20141203,0:40:35,qvc.com
101568678,53386548554,4.04667E+18,aol.com,28,66,20141202,2:16:35,1,amazon.com,17,VTech Go! Go! Smart Animals - Zoo Animals 3-pack  VTechkids,4.05E+18,1,20.99,149.6,20141202,3:21:12,amazon.com
101568678,53386548554,4.04667E+18,aol.com,28,66,20141202,2:16:35,1,amazon.com,54,Fisher-Price My First Thomas the Train Motion Control Thomas  Amazon.com LLC,4.05E+18,1,26.87,149.6,20141202,3:21:12,amazon.com
101568678,53386548554,4.04667E+18,aol.com,28,66,20141202,2:16:35,1,amazon.com,54,VTech Go! Go! Smart Animals Zoo Explorers Playset  Amazon.com LLC,4.05E+18,1,27.87,149.6,20141202,3:21:12,amazon.com
101568678,53386548554,4.04667E+18,aol.com,28,66,20141202,2:16:35,1,amazon.com,54,Fisher-Price Little People Musical Zoo Train  Amazon.com LLC,4.05E+18,1,16.99,149.6,20141202,3:21:12,amazon.com
101568678,53386548554,4.04667E+18,aol.com,28,66,20141202,2:16:35,1,amazon.com,19,Fisher-Price Roller Blocks Play Wall  Amazon.com LLC,4.05E+18,1,20,149.6,20141202,3:21:12,amazon.com
101568678,53386548554,4.04667E+18,aol.com,28,66,20141202,2:16:35,1,amazon.com,54,Fisher-Price Little People Wheelies Disney/Pixar Cars Mack Hauler & Lightning McQueen  Amazon.com LLC,4.05E+18,1,24.99,149.6,20141202,3:21:12,amazon.com
101568678,53388907850,7.99783E+18,aol.com,26,49,20141202,1:19:23,1,llbean.com,1,Commando Fatigue Henley Sweater Men's Regular 1379667,8.00E+18,1,71.1,74.39,20141202,1:47:02,llbean.com
101568678,53392053578,1.56548E+19,solutions.com,7,9,20141202,0:33:13,1,blair.com,1,Remote Control Bumper Cars,1.57E+19,1,29.9,39.89,20141202,0:42:20,blair.com
101568678,53470696782,1.33649E+19,aol.com,14,7,20141206,0:25:14,1,hsn.com,1,DG2 by Diane Gilman Short-Sleeve Drapey Tee ITEM #358-680,1.34E+19,1,29.95,146.68,20141206,0:29:39,hsn.com
101568678,53474628942,4.04667E+18,NA,13,8,20141206,0:03:17,1,amazon.com,1,"Women's Plus Size Sweater pullover in sweatshirt style with long sleeves, rib  Woman Within",4.05E+18,1,21.58,72.93,20141206,0:09:41,amazon.com
101568678,53474628942,4.04667E+18,NA,13,8,20141206,0:03:17,1,amazon.com,1,"Women's Plus Size Sweater pullover in sweatshirt style with long sleeves, rib  Woman Within",4.05E+18,1,29.77,72.93,20141206,0:09:41,amazon.com
101568678,53624837449,4.04667E+18,aol.com,21,35,20141201,1:17:30,1,amazon.com,40,"Poise Moderate Absorbency Incontinence Pads, Regular Length, 66 Count  Soap.com (Quidsi Retail, an Amazon company)",4.05E+18,2,29.98,104.94,20141201,1:51:48,amazon.com
101568678,53624837449,4.04667E+18,aol.com,21,35,20141201,1:17:30,1,amazon.com,40,"Poise Ultra Thins Light Absorbency Pads, 30 Count (Pack of 2)  Prime Express Products, LLC",4.05E+18,2,53.98,104.94,20141201,1:51:48,amazon.com
101568678,53624837449,4.04667E+18,aol.com,21,35,20141201,1:17:30,1,amazon.com,3,SHAMROCKWALLETS Women's Slim RFID Blocking Leather Wallet Small Red  Shamrockwallets,4.05E+18,1,17,104.94,20141201,1:51:48,amazon.com
101568678,54257915186,4.04667E+18,aol.com,120,214,20141108,14:11:56,1,amazon.com,3,"2-Pack Giant Gift Bag for Wrapping Large Gifts (each bag 36 in x 44 in), Non-denominational Winter designs  AccessorizeYou",4.05E+18,6,59.82,59.82,20141108,16:53:01,amazon.com
101568678,54257915186,4.04667E+18,aol.com,120,214,20141108,14:11:56,1,amazon.com,3,Large Retro Vintage Style Square Flat Top Sunglasses Shades (Tortoise)  palebluedot,4.05E+18,1,10.08,19.07,20141108,17:44:41,amazon.com
101568678,54257915186,4.04667E+18,aol.com,120,214,20141108,14:11:56,1,amazon.com,2,Womens Oversize Fashion Flat Top Square Sunglasses -Cream / Black  JohnnyShades,4.05E+18,1,8.99,19.07,20141108,17:44:41,amazon.com
101568678,54278362418,4.04667E+18,NA,13,20,20141108,0:05:05,1,amazon.com,1,"Champion Women's Eco Fleece Open Bottom Pant, Granite Heather, X-Large  NY Lingerie",4.05E+18,2,24.78,106.95,20141108,0:23:49,amazon.com
101568678,54278362418,4.04667E+18,NA,13,20,20141108,0:05:05,1,amazon.com,1,"Champion Women's Favorite Pant, Granite Heather, X-Large  SuzyQz",4.05E+18,2,29.1,106.95,20141108,0:23:49,amazon.com
101568678,54278362418,4.04667E+18,NA,13,20,20141108,0:05:05,1,amazon.com,1,"YogaColors Crystal Drawstring Fleece Lounge Yoga Pants (XX-Large, Dark Grey)  MoonTree",4.05E+18,2,39,106.95,20141108,0:23:49,amazon.com
101568678,54528447759,4.04667E+18,aol.com,21,16,20141004,22:55:37,1,amazon.com,40,Goldblatt G01920 5-Inch x 2-Inch Margin Trowel Pointing / Great for Brick  Woods Worldwide,4.05E+18,1,8.02,30.29,20141004,23:08:42,amazon.com
101568678,54528447759,4.04667E+18,aol.com,21,16,20141004,22:55:37,1,amazon.com,23,Dap 32611 Phenopatch Pre-Mixed Concrete Patch  Great Household,4.05E+18,2,12.88,30.29,20141004,23:08:42,amazon.com
101568678,54536312079,1.33649E+19,aol.com,20,21,20141004,14:36:49,1,hsn.com,1,Slink_y Brand 3/4-Sleeve Solid Tee 3-pack Set ITEM #372-051,1.34E+19,1,56.9,138.33,20141004,14:55:47,hsn.com
101568678,54536312079,1.33649E+19,aol.com,20,21,20141004,14:36:49,1,hsn.com,1,G by Giuliana Blouse with Ruched Sleeve ITEM #356-636,1.34E+19,1,59.9,138.33,20141004,14:55:47,hsn.com
101568678,54538671375,2.56165E+18,aol.com,27,27,20141004,14:00:54,1,petsmart.com,12,Crazy Critters Stuffing-Free Raccoon Squeaker Dog Toy,2.56E+18,1,4.99,34.25,20141004,14:27:47,petsmart.com
101568678,54538671375,2.56165E+18,aol.com,27,27,20141004,14:00:54,1,petsmart.com,12,Crazy Critters Stuffing-Free Fox Squeaker Dog Toy,2.56E+18,1,4.99,34.25,20141004,14:27:47,petsmart.com
101568678,54538671375,2.56165E+18,aol.com,27,27,20141004,14:00:54,1,petsmart.com,12,Petmate Roopers Dog Toy,2.56E+18,1,14.99,34.25,20141004,14:27:47,petsmart.com
101568678,54557545771,4.04667E+18,aol.com,19,50,20141101,22:10:46,1,amazon.com,3,Fingerless Gloves - Comes in several colors! (Black)  newbury-comics,4.05E+18,1,12.61,36.41,20141101,22:59:37,amazon.com
101568678,54557545771,4.04667E+18,aol.com,19,50,20141101,22:10:46,1,amazon.com,3,ROYAL NAILS ANTI UV GLOVES FOR UV LIGHT/LAMP NAIL DRYER ONLY NAIL EXPOSED  Blue Novelties,4.05E+18,4,23.8,36.41,20141101,22:59:37,amazon.com
101568678,54869759281,4.04667E+18,amazon.com,11,5,20141107,1:39:47,1,amazon.com,54,"R/C Pocket Power Racer, the Pocket-size Radio Control ""Car in a Can"" (assorted colors)  Global Imports",4.05E+18,3,57.57,229.91,20141107,1:43:23,amazon.com
101568678,54869759281,4.04667E+18,amazon.com,11,5,20141107,1:39:47,1,amazon.com,54,Kid Galaxy Soft and Squeezable Radio Control Fire Truck  Amazon.com LLC,4.05E+18,1,16.74,229.91,20141107,1:43:23,amazon.com
101568678,54869759281,4.04667E+18,amazon.com,11,5,20141107,1:39:47,1,amazon.com,40,"ZOOB 0Z12052 ZOOBMobile Car Designer Moving Mind-Building Modeling System, Assorted Colors, 76-Pieces  Amazon.com LLC",4.05E+18,1,20.99,229.91,20141107,1:43:23,amazon.com
101568678,54869759281,4.04667E+18,amazon.com,11,5,20141107,1:39:47,1,amazon.com,31,R/C Mini Wireless Remote Control Battle Tanks (Pair) - Colors may vary  USA Toyz,4.05E+18,1,29.99,229.91,20141107,1:43:23,amazon.com
101568678,54869759281,4.04667E+18,amazon.com,11,5,20141107,1:39:47,1,amazon.com,40,"ZOOB 0Z14001 ZOOBBot Moving Mind-Building Modeling System, Assorted Colors, 50-Pieces  E-Shop Company, Inc.",4.05E+18,1,17.79,229.91,20141107,1:43:23,amazon.com
101568678,54869759281,4.04667E+18,amazon.com,11,5,20141107,1:39:47,1,amazon.com,40,"ZOOB 0Z12060 ZOOBMover R/C Moving Mind-Building Modeling System, Assorted Colors, 50-Pieces  Amazon.com LLC",4.05E+18,1,34.08,229.91,20141107,1:43:23,amazon.com
101568678,54869759281,4.04667E+18,amazon.com,11,5,20141107,1:39:47,1,amazon.com,40,"ZOOB 0Z14002 Z.A.C. ZOOB Alien Creature Moving Mind-Building Modeling System, Assorted Colors, 200-Pieces  Amazon.com LLC",4.05E+18,1,34.15,229.91,20141107,1:43:23,amazon.com
101568678,54869759281,4.04667E+18,amazon.com,11,5,20141107,1:39:47,1,amazon.com,8,Tonka Chuck & Friends R/C Spinnin' Chuck Vehicle  Splashdeal,4.05E+18,1,18.6,229.91,20141107,1:43:23,amazon.com
101568678,55986492735,4.04667E+18,aol.com,24,40,20141121,17:40:25,1,amazon.com,16,"PAPERWEIGHT MAGNIFIER - Dome Magnifier/Paperweight, 3.25""OPTICAL CRYSTAL  JAF GIFTS",4.05E+18,1,9.69,17.1,20141121,18:10:17,amazon.com
101568678,55986492735,4.04667E+18,aol.com,24,40,20141121,17:40:25,1,amazon.com,13,Jumbo Magnifying Glass Extra-Large  2swellguys,4.05E+18,1,6.55,17.1,20141121,18:10:17,amazon.com
101568678,55991211327,1.38156E+18,aol.com,40,47,20141121,15:46:56,1,landsend.com,1,Men's Long Sleeve Colorblock Henley Super-T 4249996,1.38E+18,1,34.5,318.53,20141121,16:32:49,landsend.com
101568678,55991211327,1.38156E+18,aol.com,40,47,20141121,15:46:56,1,landsend.com,1,Men's Stripe Shaker Rollneck Sweater 4106276,1.38E+18,1,69,318.53,20141121,16:32:49,landsend.com
101568678,55991211327,1.38156E+18,aol.com,40,47,20141121,15:46:56,1,landsend.com,1,Men's Shaker Rollneck Sweater 4103633,1.38E+18,1,59,318.53,20141121,16:32:49,landsend.com
101568678,55991211327,1.38156E+18,aol.com,40,47,20141121,15:46:56,1,landsend.com,1,Women's Cotton Double Breasted Jacket Sweater 4101150,1.38E+18,1,79,318.53,20141121,16:32:49,landsend.com
101568678,55991211327,1.38156E+18,aol.com,40,47,20141121,15:46:56,1,landsend.com,1,Men's New Classic Fit Supima Cotton Rib Texture V-neck Sweater 4202595,1.38E+18,1,59,318.53,20141121,16:32:49,landsend.com
101568678,55994357055,7.72579E+18,aol.com,64,77,20141121,14:13:04,1,qvc.com,3,Tignanello Pebble Leather Trapezoid Satchel with Removable Strap Tignanello Pebble Leather Trapezoid Satchel with Removable Strap Poppy,7.73E+18,1,65.99,110.68,20141121,14:55:08,qvc.com
101568678,55994357055,7.72579E+18,aol.com,64,77,20141121,14:13:04,1,qvc.com,3,Muk Luks Women's Fleece-Lined Footless Tights 2-Pair Pack Muk Luks Women's Fleece-Lined Footless Tights 2-Pair Pack Large-C / Black/Black,7.73E+18,1,14,87.1,20141121,15:23:29,qvc.com
101568678,55994357055,7.72579E+18,aol.com,64,77,20141121,14:13:04,1,qvc.com,3,MUK LUKS 3-in-1 Weather Resistant Snowflake Knit Gloves MUK LUKS 3-in-1 Weather Resistant Snowflake Knit Gloves One Size / Candy Apple,7.73E+18,1,16.81,87.1,20141121,15:23:29,qvc.com
101568678,55994357055,7.72579E+18,aol.com,64,77,20141121,14:13:04,1,qvc.com,19,Nirvanna Designs Crochet Beanie with Fleece Nirvanna Designs Crochet Beanie with Fleece 2 Easy Payments of $22.80  Edit Adult / Black,7.73E+18,1,36.67,87.1,20141121,15:23:29,qvc.com
101568678,55994357055,7.72579E+18,aol.com,64,77,20141121,14:13:04,1,qvc.com,4,Honora 10.0mm Cultured Pearl Sterling Stud Earrings Honora 10.0mm Cultured Pearl Sterling Stud Earrings Silver,7.73E+18,1,24.98,110.68,20141121,14:55:08,qvc.com
101568678,56138274056,1.33649E+19,aol.com,23,16,20140927,10:31:08,1,hsn.com,4,"Rarities: Fine Jewelry with Carol Brodie Gemstone and White Zircon Sterling Silver ""Burst"" Ring ITEM #373-401",1.34E+19,1,159.9,180.01,20140927,10:45:43,hsn.com
101568678,56139060488,7.72579E+18,aol.com,29,24,20140927,10:07:21,1,qvc.com,1,Joan Rivers Long Sleeve Zip Cardigan with Peplum Detail Joan Rivers Long Sleeve Zip Cardigan with Peplum Detail Size 1X / Blue,7.73E+18,1,39.87,120.01,20140927,10:29:39,qvc.com
101568678,56139060488,7.72579E+18,aol.com,29,24,20140927,10:07:21,1,qvc.com,2,Earth Origins Leather Ankle Boots - Mallory Earth Origins Leather Ankle Boots - Mallory 3 Easy Payments of $24.64  Edit 8 Wide / Navy,7.73E+18,1,65.96,120.01,20140927,10:29:39,qvc.com
101568678,56741467436,7.72579E+18,aol.com,37,35,20141102,14:58:30,1,qvc.com,4,Or Paz Sterling Silver Double Row Gathered Rose Ring Or Paz Sterling Silver Double Row Gathered Rose Ring Size 10,7.73E+18,1,49.8,173.78,20141102,15:29:48,qvc.com
101568678,56741467436,7.72579E+18,aol.com,37,35,20141102,14:58:30,1,qvc.com,4,Ships 12/8/14 Judith Ripka Sterling Pave' Stud Earrings Ships 12/8/14 Judith Ripka Sterling Pave' Stud Earrings Pierced / Black,7.73E+18,1,82,173.78,20141102,15:29:48,qvc.com
101568678,56741467436,7.72579E+18,aol.com,37,35,20141102,14:58:30,1,qvc.com,4,"Angel Wing Diamond Studs Sterling, 1/8 cttw, by Affinity",7.73E+18,1,98.64,173.78,20141102,15:29:48,qvc.com
101568678,56741467436,7.72579E+18,aol.com,37,35,20141102,14:58:30,1,qvc.com,4,Or Paz Sterling Silver Roman Glass Stud Earrings,7.73E+18,1,49.75,173.78,20141102,15:29:48,qvc.com
101568678,57111876940,4.04667E+18,aol.com,19,25,20141204,1:20:21,1,amazon.com,16,Shingles Treatment Cream-Pain Relief- Best Nerve Remedy- Anti Itch and Rash-Shingles Recovery- 100% Natural and Organic-Fast Acting-With Manuka Honey- Itchy Skin- Non-Greasy- Risk Free Guarantee  Derma Change,4.05E+18,1,38.89,38.89,20141204,1:40:05,amazon.com
101568678,57391846718,4.04667E+18,aol.com,24,65,20141120,18:44:56,1,amazon.com,4,Santa'S Sweet Ride 8th In Series - 2014 Hallmark Keepsake Ornament  GivePerfectGift,4.05E+18,1,19.5,44.5,20141120,19:46:41,amazon.com
101568678,57391846718,4.04667E+18,aol.com,24,65,20141120,18:44:56,1,amazon.com,23,Celebrations Sneaking Down The Chimney Ornament  JAKS,4.05E+18,1,25,44.5,20141120,19:46:41,amazon.com
101568678,57399711038,4.04667E+18,aol.com,24,68,20141120,0:25:39,1,amazon.com,55,Creativity for Kids Monster Trucks Custom Shop  Court House Supplies,4.05E+18,1,36.04,66.43,20141120,1:28:28,amazon.com
101568678,57399711038,4.04667E+18,aol.com,24,68,20141120,0:25:39,1,amazon.com,54,K'NEX Build A Bunch  Amazon.com LLC,4.05E+18,1,30.39,66.43,20141120,1:28:28,amazon.com
101568678,57676535112,7.99783E+18,aol.com,21,27,20141130,20:57:19,1,llbean.com,1,Bean's Puff Jacket Misses Regular 1414344,8.00E+18,1,62.1,71.49,20141130,21:23:15,llbean.com
101568678,57683613000,1.33649E+19,aol.com,19,29,20141130,13:35:43,1,hsn.com,1,Hot in Hollywood Sequin Polka Dot Chiffon Ruffle Sweater ITEM #378-986,1.34E+19,1,59.9,72.74,20141130,14:02:31,hsn.com
101568678,57903813948,1.53E+19,aol.com,47,29,20141118,23:03:05,1,roamans.com,1,Pullover V-Neck Ombre by Denim 24/7,1.53E+19,1,49.99,98.97,20141118,23:30:24,roamans.com
101568678,57903813948,1.53E+19,aol.com,47,29,20141118,23:03:05,1,roamans.com,1,Drop Needle Ballet Neck Sweater,1.53E+19,1,34.99,98.97,20141118,23:30:24,roamans.com
101568678,58616321322,7.72579E+18,aol.com,17,10,20141031,22:52:05,1,qvc.com,1,Honora Cultured Pearl Round Case Adjustable Stainless Steel Bracelet Watch Honora Cultured Pearl Round Case Adjustable Stainless Steel Bracelet Watch 4 Easy Payments of $41.63  Edit Black,7.73E+18,1,144.48,166.52,20141031,23:01:00,qvc.com
101568678,58823939386,7.72579E+18,aol.com,44,36,20141116,16:43:05,1,qvc.com,2,White Mountain Water Resistant Suede Ankle Boots - Jodi White Mountain Water Resistant Suede Ankle Boots - Jodi 3 Easy Payments of $23.07  Edit 8 Wide / Burgundy,7.73E+18,1,61.26,261.62,20141116,17:16:58,qvc.com
101568678,58823939386,7.72579E+18,aol.com,44,36,20141116,16:43:05,1,qvc.com,2,White Mountain Suede Ankle Boots w/ Stud Detail - Jackie White Mountain Suede Ankle Boots w/ Stud Detail - Jackie 8 Wide / Dark Rust,7.73E+18,1,49.94,261.62,20141116,17:16:58,qvc.com
101568678,58823939386,7.72579E+18,aol.com,44,36,20141116,16:43:05,1,qvc.com,2,Easy Street Ankle Boots with Strap Detail - Wynne Easy Street Ankle Boots with Strap Detail - Wynne 2 Easy Payments of $23.19  Edit 8 Wide / Bronze Croco,7.73E+18,1,39.92,261.62,20141116,17:16:58,qvc.com
101568678,58823939386,7.72579E+18,aol.com,44,36,20141116,16:43:05,1,qvc.com,2,Clarks Suede Water Resistant Boots - Chris Sway Clarks Suede Water Resistant Boots - Chris Sway 4 Easy Payments of $22.03  Edit 8 Wide / Navy,7.73E+18,1,79.68,261.62,20141116,17:16:58,qvc.com
101568678,59103909189,1.32616E+19,aol.com,27,45,20141127,13:42:13,1,womanwithin.com,2,Crystal Bootie by Comfortview Charm,1.33E+19,1,54.99,64.98,20141127,14:27:25,womanwithin.com
101568678,59409044789,4.04667E+18,aol.com,20,44,20141111,1:53:07,1,amazon.com,40,Champion Sports Assorted Neon Nylon Lanyard - Pack of 12  BIGFLYSPORTS,4.05E+18,1,7.66,7.66,20141111,2:09:44,amazon.com
101568678,59703170369,5.99976E+17,aol.com,30,70,20141123,12:22:33,1,overstock.com,4,"Sterling Silver 1/10ct TDW Diamond Dog Pet Necklace (J-K, I3) Item#: 00000000",6.00E+17,1,24.99,136.67,20141123,13:29:54,overstock.com
101568678,59703170369,5.99976E+17,aol.com,30,70,20141123,12:22:33,1,overstock.com,4,Sterling Silver Black Diamond Accent Initial Pendant Necklace Option: Black C,6.00E+17,1,31.02,136.67,20141123,13:29:54,overstock.com
101568678,59703170369,5.99976E+17,aol.com,30,70,20141123,12:22:33,1,overstock.com,4,DB Designs Sterling Silver Black Diamond Accent Panda Bear Necklace Item#: 00000000,6.00E+17,1,24.64,136.67,20141123,13:29:54,overstock.com
101568678,59703170369,5.99976E+17,aol.com,30,70,20141123,12:22:33,1,overstock.com,4,Sterling Silver Black Diamond Accent Initial Pendant Necklace Option: Black E,6.00E+17,1,31.02,136.67,20141123,13:29:54,overstock.com
101568678,59703170369,5.99976E+17,aol.com,30,70,20141123,12:22:33,1,overstock.com,1,Wounded Warrior Project Donation $25 Item#: 100023,6.00E+17,1,25,136.67,20141123,13:29:54,overstock.com
101568678,59704743233,4.04667E+18,aol.com,15,9,20141123,12:06:46,1,amazon.com,1,Fiskars 8 Inch Pinking Shears  Amazon.com LLC,4.05E+18,1,20.11,21.89,20141123,12:14:48,amazon.com
101568678,59770017046,1.56464E+19,aol.com,44,45,20141011,16:17:04,1,kohls.com,1,croft-barrow-pajamas-printed-textured-knit-pajama-gift-set-womens 1897637,1.56E+19,1,23.99,82.92,20141011,17:02:03,kohls.com
101568678,59770017046,1.56464E+19,aol.com,44,45,20141011,16:17:04,1,kohls.com,1,croft-barrow-pajamas-printed-fleece-satin-trim-pajama-gift-set-womens 1962093,1.56E+19,1,23.99,82.92,20141011,17:02:03,kohls.com
101568678,59770017046,1.56464E+19,aol.com,44,45,20141011,16:17:04,1,kohls.com,1,sonoma-life-style-pajamas-plush-microfleece-pajama-gift-set-womens-plus-size 1900018,1.56E+19,1,25.99,82.92,20141011,17:02:03,kohls.com
